Provider Name,Provider Type,Cost Year,First Mortgage,Second Mortgage,Third Mortgage,Fourth Mortgage,CHEFA Interest Expense,Movable Equip Automotive Equip,Movable Equip Lender Other CCNH,Total Movable Equip Interest,Other Interest Expense,Total All Interest Expense,Total Building Interest Expense,Laundry In House Processing LBS,Laundry In House Processing Amt $,Laundry Employee Items LBS,Laundry Employee Items Amt $,Personal Clothing LBS,Personal Clothing Amt $,Repair Purchase Linens LBS,Repair Purchase Linens Amt $,Purchased Services,Mgt Services,Other Laundry,Total Laundry Expenditures,Repair and Maintenance,Heat,Light and Power,Water,Equipment Lease,Other Maintenance,Total Maint and Operating Expense,Depreciation Land Improvements,Depreciation Building Improvements,Depreciation Non Movable Equip,Depreciation Movable Equip,Total Depreciation Costs,Amortization Organization Expense,Amortization Mortgage Expense,Amortization Leasehold Improve,Amortization Other,Total Amortization Costs,Property Rental,Property Tax by Owner,Property Tax by Lessor,Personal Property Tax,Total Property Expenses,Res Care RX Own Pharmacy,Res Care Purchased from Omi Care CCNH,Res Care Med Cabinet Drugs,Res Care Med and Therapeutic Supplies,Res Care Ambulance Limousine,Res Care Emergency Oxygen Use,Res Care Other Oxygen,Res Care Xray and Related Procedures,Res Care Dental,Res Care Laboratory,Res Care Recreation,Res Care Other,Management Fee Direct,Total Res Care Expenditures,Bed Capacity Previous Report,Bed Capacity This Report,Number of Res Previous Report,Number of Res This Report,Medicare,Medicaid CT,Medicaid Other States,Private Pay,State SSI for RCH,Care Days Other,Total Care Days,Medicaid Reserve Bed Days,Other Reserve Bed Days,Total Resident Days,Total number of PT Treatments Medicaid Part B,Total number of PT Treatments Medicaid Maintenance Treatments,Total number of PT Treatments Restorative Treatments,Total number of PT Treatments Other,Total PT Treatments,Total number of ST Treatments Medicaid Part B,Total number of ST Treatments Medicaid Maintenance Treatments,Total number of ST Treatments Medicaid Restorative Treatments,Total number of ST Treatments Other,Total ST Treatments,Total number of OT Treatments Medicaid Part B,Total number of OT Treatments Medicaid Maintenance Treatments,Total number of OT Treatments Medicaid Restorative Treatments,Total number of OT Treatments Other,Total OT Treatments,Res Room Board Care Rev Medicaid Res CT only,Medicaid Room and Board Contractual Allowance,Res Room Board Care Rev Medicaid All Other States,Other States Room and Board Contracutal Allowance,Medicare,Medicare Room and Board Contractual Allowance,Res Room Board Care Rev Private Pay Res and Other,Private Pay Room and Board Contractual Allowance,Prescription Drugs Medicare,Prescription Drugs Medicare Contracual Allowance,Prescription Drugs Other,Prescription Drugs Other Contractual Allowance, Medical Supplies Medicare,"Medical Supplies, Medicare Contractual Allowance",Medical Supplies Other,Medical Supplies Other Contractual Allowance,Physical Therapy Medicare,Physical Therapy Medicare Contractual Allowance,Physical Therapy Other,"Physical Therapy, Other Contractual Allowance",Speech Therapy Medicare,"Speech Therapy, Medicare Contractual Allowance",Speech Therapy Other,"Speech Therapy, Other Contractual Allowance",Occupational Therapy Medicare,"Occupational Therapy, Medicare Contractual Allowance",Occupational Therapy Other,"Occupational Therapy, Other Contractual Allowance",Other Medicare,Other Res Rev Other Non Medicare,Total Resident Revenue,Other Rev Meals Sold,Other Rev Rental of Room to NonRes,Other Rev Telephone,Other Rev TV Rental,Other Rev Interest Income,Other Revenue Private Duty Nurses Fees,Other Rev Barber Coffee Beauty and Gift Shops,Other Rev Other,Total Other Rev,Total All Rev,Salaries and Wages Operators Owners $,Salaries and Wages Operators Owners Hrs,Salaries and Wages Administrator $,Salaries and Wages Administrator Hrs,Salaries and Wages Assist Administrator $,Salaries and Wages Assist Administrator Hrs,Salaries and Wages Other Administrator $,Salaries and Wages Other Administrator Hrs,Salaries and Wages Head Dietitian $,Salaries and Wages Head Dietitian Hrs,Salaries and Wages Food Serv Supervisor $,Salaries and Wages Food Serv Supervisor Hrs,Salaries and Wages Dietary Workers $,Salaries and Wages Dietary Workers Hrs,Salaries and Wages Head Housekeeper $,Salaries and Wages Head Housekeeper Hrs,Salaries and Wages Housekeeper Worker $,Salaries and Wages Housekeeper Worker Hrs,Salaries and Wages Engineer $,Salaries and Wages Engineer Hrs,Salaries and Wages Maintenance Worker $,Salaries and Wages Maintenance Worker Hrs,Salaries and Wages Laundry Supervisor $,Salaries and Wages Laundry Supervisor Hrs,Salaries and Wages Laundry Worker $,Salaries and Wages Laundry Worker Hrs,Salaries and Wages Barber $,Salaries and Wages Barber Hrs,Salaries and Wages Protective Services $,Salaries and Wages Protective Services Hrs,Salaries and Wages Head Accountant $,Salaries and Wages Head Accountant Hrs,Salaries and Wages Other Accountant $,Salaries and Wages Other Accountant Hrs,Salaries and Wages Director Nurse $,Salaries and Wages Director Nurse Hrs,Salaries and Wages RN Direct Care $,Salaries and Wages RN Direct Care Hrs,Salaries and Wages RN Admin $,Salaries and Wages RN Admin Hrs,Salaries and Wages LPN Direct Care $,Salaries and Wages LPN Direct Care Hrs,Salaries and Wages LPN Admin $,Salaries and Wages LPN Admin Hrs,Salaries and Wages Aides $,Salaries and Wages Aides Hrs,Salaries and Wages PT $,Salaries and Wages PT Hrs,Salaries and Wages ST $,Salaries and Wages ST Hrs,Salaries and Wages OT $,Salaries and Wages OT Hrs,Salaries and Wages Recreation Worker $,Salaries and Wages Recreation Worker Hrs,Salaries and Wages Med Director $,Salaries and Wages Med Director Hrs,Salaries and Wages Utilization Review $,Salaries and Wages Utilization Review Hrs,Salaries and Wages Res Care $,Salaries and Wages Res Care Hrs,Salaries and Wages Physician $,Salaries and Wages Physician Hrs,Salaries and Wages Dentist $,Salaries and Wages Dentist Hrs,Salaries and Wages Pharmacists $,Salaries and Wages Pharmacists Hrs,Salaries and Wages Podiatrists $,Salaries and Wages Podiatrists Hrs,Salaries and Wages Social Worker Case Mgt $,Salaries and Wages Social Worker Case Mgt Hrs,Salaries and Wages Marketing $,Salaries and Wages Marketing Hrs,Salaries and Wages Other $,Salaries and Wages Other Hrs,Salaries and Wages Other Attached Schedule $,Salaries and Wages Other Attached Schedule Hrs,Total Salary Expenditures $,Total Salary Expenditures Hrs,Dietary Workers,Other Laundry Workers,Other Housekeeping Workers,Aides and Attendants,All Other Wages Paid,Total Wage Paid,Total Salaries Paid,Total Wages and Salaries Paid,Other Resident Revenue Prescription Drugs Medicare B,Other Resident Revenue Prescription Drugs Other D,Medicaid Residents CT Room and Board Contractual Allowance,Medicaid Residents All Other States Room and Board Contractual Allowance,Medicare Residents Room and Board Contractual Allowance,Other Resident Revenue Medicare Medical Supplies B,Other Resident Revenue Other Medical Supplies D,Other Resident Revenue Occupational Therapy B,Other Resident Revenue Occupational Therapy D,Private Pay Residents and Other Room and Board Contractual Allowance,Other Resident RevenuePhysical TherapyMedicare B,Other Resident RevenuePhysical TherapyOther D,Other Resident RevenueSpeech TherapyMedicare B,Other Resident RevenueSpeech TherapyOther D
Regency House Nursing and Rehabilitation Center,CCNH   ,2020,0,0,0,0,0,0,0,0,6955,6955,0,0,26490,0,0,0,0,0,0,168440,0,46285,241215,0,78350,69106,54359,54410,143946,400171,0,0,0,66190,66190,0,0,77459,0,77459,1128000,0,0,14232,1285881,503080,0,16392,153610,28009,0,13202,45648,0,77117,44450,180018,0,1061526,130,130,128,116,5048,26356,0,5336,0,5009,41749,45,97,41891,2037,0,223,15870,18130,580,0,92,1493,2165,1625,0,254,14989,16868,11696990,-5169213,0,0,2675290,-2385456,6110520,-1002692,221338,-259164,223839,-236702,0,0,26728,0,348946,216275,343195,-287979,92700,140291,104630,-68638,346656,172091,332931,-291972,2038934,221453,13572057,0,0,0,0,836,0,0,480553,481389,14053446,24993,55,186441,2080,0,0,204749,9183,0,0,87904,2080,464446,24774,55699,2080,346269,20914,63016,2080,44878,2189,0,0,15828,1133,0,0,0,0,0,0,0,0,209056,3888,682066,12743,264128,8356,1449582,48597,31879,824,2117924,115484,0,0,0,0,0,0,150468,7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112265,4049,0,0,244601,6066,0,0,6756192,273610,0,0,0,0,0,0,0,0,-259164,-236702,-5169213,0,-2385456,0,0,172091,-291972,-1002692,216275,-287979,140291,-68638
River Glen Health Care Center,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,0,13481,20760,69379,58985,124636,19920,16050,122053,411023,0,0,0,81661,81661,0,0,151155,0,151155,803967,0,121171,15672,1173626,0,383441,34146,165426,0,0,26724,20466,13595,80856,33605,72891,0,831150,120,120,102,103,6355,19783,0,6977,0,4194,37309,-75,0,37234,1423,0,0,8591,10014,340,0,0,1884,2224,1026,0,0,8331,9357,9489805,-5113699,0,0,3682397,602877,6191487,-1088726,206096,0,178423,0,0,0,0,0,1212644,0,713286,0,246420,0,130302,0,1182396,0,642242,0,-2593378,-1523491,16752459,0,0,0,0,120,0,0,504080,504200,17256659,0,0,135430,2373,0,0,587872,17815,0,0,0,0,598537,28803,0,0,358676,20396,0,0,104462,5040,0,0,142260,8460,0,0,0,0,0,0,0,0,183311,4183,921866,22644,327773,9502,1020996,33086,0,0,1568895,85446,562869,13678,79438,1781,353263,9538,187546,9765,0,0,0,0,0,0,43282,1466,0,0,0,0,0,0,142328,5060,32353,791,62830,2545,0,0,7413987,282372,0,0,0,0,0,0,0,0,0,0,-5113699,0,602877,0,0,0,0,-1088726,0,0,0,0
Riverside Health and Rehabilitation Center,CCNH   ,2020,0,0,0,0,0,0,0,0,16664,16664,0,0,188443,0,0,0,0,0,0,2249,0,50227,240919,0,138009,362073,175577,131114,362058,1168831,0,0,0,193310,193310,0,0,264266,0,264266,1261427,0,330715,49261,2098979,572280,0,92422,322958,39445,0,19544,26095,0,101739,48189,293272,0,1515944,345,345,307,264,5877,89402,0,2077,0,4700,102056,0,26,102082,7402,0,4722,11748,23872,1642,0,718,2348,4708,15182,0,6013,13483,34678,37080190,-15133425,0,0,2759545,-2252135,5487046,-1210342,244830,-264389,426044,-440824,0,0,0,0,330599,300037,623133,-434878,186674,145780,229492,-147798,461516,210149,907725,-574870,2416562,210396,29144495,0,0,0,0,1436,0,0,1701269,1702705,30847200,47763,55,187596,2080,142606,2080,571645,21891,173846,5018,220656,8598,959394,50709,139289,4459,1342828,63863,84114,2080,168207,6374,526,38,484161,22821,0,0,0,0,0,0,0,0,285858,4132,1584561,30885,412829,11288,3420495,105164,105498,2964,5400922,268005,0,0,0,0,0,0,461639,18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240922,7730,0,0,497360,13227,0,0,16932715,651469,0,0,0,0,0,0,0,0,-264389,-440824,-15133425,0,-2252135,0,0,210149,-574870,-1210342,300037,-434878,145780,-147798
"Riverview Lodge, Inc.",RCH    ,2020,0,0,0,0,0,0,0,0,12774,12774,0,0,1607,0,0,0,0,0,190,0,0,0,1797,58207,11973,27220,13517,0,0,110917,0,13324,4606,11805,29735,0,0,0,0,0,42000,0,26476,1884,100095,0,0,1503,0,0,0,0,0,0,0,729,1045,0,3277,31,31,30,29,0,0,0,0,10675,0,10675,0,0,10675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083842,0,0,0,0,0,0,0,0,0,1083842,0,0,61030,2080,0,0,82366,4160,0,0,0,0,34222,2199,0,0,15400,990,0,0,49623,3189,0,0,20534,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219024,14074,0,0,0,0,0,0,3422,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485621,28232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverview Rest Home,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseland LLC,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sachem Home,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sacred Heart Manor, Inc.",RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81693,17733,52308,3459,7459,39819,202471,0,0,4607,18617,23224,0,0,0,0,0,117694,0,0,0,140918,0,0,0,11192,0,0,0,0,0,0,26472,0,0,37664,18,18,16,17,0,0,0,0,6352,0,6352,0,0,6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909430,-61730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847700,0,0,0,0,0,0,0,136031,136031,983731,0,0,49903,1483,0,0,76934,4258,9824,280,0,0,178966,9237,0,0,43064,3161,0,0,26407,1901,0,0,12078,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311258,20150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708434,41541,0,0,0,0,0,0,0,0,0,0,-61730,0,0,0,0,0,0,0,0,0,0,0
Saint John Paul II Center,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,5957,0,0,0,0,0,26056,210246,0,0,242259,207005,47021,133353,52214,0,0,439593,0,3683,362,6031,10076,0,0,0,0,0,804187,0,180508,0,994771,0,88016,12731,118277,2302,0,4784,7412,0,26478,29330,59326,0,348656,141,141,131,93,2235,35319,0,859,0,1363,39776,0,3,39779,3305,0,425,5141,8871,561,0,165,1274,2000,2123,0,297,4785,7205,14520512,-5655986,0,0,1050323,-22598,1114990,-371663,56533,-1216,35383,-12525,1644,-35,851,-319,276419,-5947,168072,-56977,142285,-3061,115854,-39762,225937,-4861,161992,-54939,26571,166136,11807042,0,0,0,9828,-25,0,5223,673387,688413,12495455,0,0,158854,2264,0,0,318928,13323,0,0,0,0,0,0,0,0,0,0,69082,2133,55020,2514,0,0,0,0,0,0,0,0,0,0,0,0,138241,2069,1168937,26981,92689,2089,1433603,42087,0,0,1542230,76862,0,0,0,0,0,0,201693,9136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239923,7239,0,0,152139,7128,0,0,5571339,193825,0,0,0,4389598,884646,5274244,297095,5571339,-1216,-12525,-5655986,0,-22598,-35,-319,-4861,-54939,-371663,-5947,-56977,-3061,-39762
Saint Joseph's Living Center,CCNH   ,2020,0,0,0,0,135109,0,0,0,0,135109,135109,0,0,0,0,0,0,0,5815,0,0,23099,28914,60523,53571,109971,27698,3448,164712,419923,5951,216546,35622,58595,316714,11434,0,0,0,11434,0,0,0,94,328242,0,141875,25094,178968,1254,0,32279,11148,0,16703,20944,50455,0,478720,120,120,111,76,1827,26808,0,4321,0,1787,34743,0,16,34759,1632,0,0,9650,11282,139,0,0,716,855,1521,0,0,9589,11110,11073460,-4919946,0,0,763205,494985,2657650,-31167,75247,0,103643,0,0,0,0,0,235630,0,245920,0,48125,0,59566,0,203695,0,301780,0,-570498,-381068,10930725,735,0,0,0,27488,0,0,1167832,1196055,12126780,0,0,145257,2316,0,0,447475,15175,0,0,53261,1760,377404,25385,24200,1064,213717,15102,0,0,118648,5508,23869,1064,174136,8683,0,0,0,0,0,0,0,0,240787,4568,1083223,32740,430528,17123,661288,24376,0,0,1821326,104708,311069,7194,57780,1157,208138,6441,154609,7746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114466,4003,0,0,29872,1813,0,0,6691053,287926,0,0,0,0,0,0,0,0,0,0,-4919946,0,494985,0,0,0,0,-31167,0,0,0,0
Saint Joseph's Residence,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,5084,0,0,0,0,0,157,0,0,1343,6584,65963,28822,47354,34634,955,10919,188647,1891,41353,31781,21785,96810,0,0,0,0,0,0,0,0,0,96810,0,31306,10928,71837,0,0,0,5064,0,1862,2387,21361,0,144745,25,25,25,25,203,8879,0,0,0,0,9082,0,0,9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551600,-1334671,0,0,307006,210114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734049,0,0,0,0,19496,0,776,421358,441630,3175679,0,0,23527,634,0,0,132259,6127,20350,659,12508,634,155604,10689,11284,619,41257,2982,21195,668,23185,1090,7747,428,23490,1775,0,0,20019,1247,0,0,0,0,111249,2220,388959,10289,37981,1028,190315,6308,0,0,675194,36133,0,0,0,0,0,0,17710,616,0,0,0,0,0,0,99835,3924,0,0,0,0,0,0,13353,429,0,0,23657,1268,0,0,2050678,89767,0,0,0,0,0,0,0,0,0,0,-1334671,0,210114,0,0,0,0,0,0,0,0,0
Saint Joseph's Residence,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,11584,0,0,0,0,0,356,0,0,3059,14999,150287,65667,107888,78907,2177,24876,429802,4309,94216,72410,49633,220568,0,0,0,0,0,0,0,0,0,220568,0,0,1167,281,0,0,0,0,0,0,5437,15620,0,22505,58,58,57,52,0,0,0,3030,17662,0,20692,0,0,20692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435550,-57195,0,0,0,0,454500,-32682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800173,0,0,0,0,44419,0,1769,960004,1006192,3806365,0,0,53604,1446,0,0,301332,13955,46356,1501,28492,1446,331233,22770,25709,1409,111869,7383,48290,1523,52823,2483,17649,975,53517,4043,0,0,45609,2841,0,0,0,0,0,0,0,0,0,0,66342,2253,0,0,403459,24996,0,0,0,0,0,0,106841,5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30422,979,0,0,53901,2892,0,0,1777448,98020,0,0,0,0,0,0,0,0,0,0,-57195,0,0,0,0,0,0,-32682,0,0,0,0
Salmon Brook Rehab and Nursing,CCNH   ,2020,0,0,0,0,0,0,0,0,952297,952297,0,0,0,0,0,0,0,0,0,0,0,8487,8487,45898,16130,389814,47901,0,119577,619320,0,0,0,3507,3507,67675,0,16604,0,84279,1320000,0,122623,30782,1561191,0,307737,1960,567,0,0,4078,23679,0,58865,21318,210926,0,629130,126,126,96,94,9526,19419,0,5270,0,1206,35421,0,0,35421,5643,254,2282,17029,25208,468,31,278,2172,2949,4876,217,1956,15797,22846,4544087,0,0,0,5827049,-59007,2972298,-17299,0,0,0,0,0,0,0,0,540294,-380531,141090,-102212,191500,-148202,57106,-44683,526059,-386655,161685,-126698,2298,41500,13737381,0,0,0,0,522,0,0,1295,1817,13739198,0,0,99681,2116,0,0,176907,0,47935,1273,0,0,389330,12679,17522,615,323068,15680,-514,0,87859,6066,0,0,65141,4082,0,0,0,0,0,0,0,0,141617,2777,935270,12724,441837,8725,1027499,28826,0,0,1635256,80329,0,0,0,0,0,0,97136,5553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90157,2580,16726,0,64735,2780,0,0,5657162,186805,0,0,0,0,0,0,0,0,0,0,0,0,-59007,0,0,-386655,-126698,-17299,-380531,-102212,-148202,-44683
Saybrook Health Care Center,CCNH   ,2020,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,6915,92722,0,0,100139,118554,24704,127437,58445,0,51571,380711,0,0,816,23968,24784,0,0,101282,0,101282,528000,0,93016,5580,752662,0,168087,0,206142,0,0,7975,12310,0,32624,12995,21564,0,461697,120,120,84,62,3869,20200,0,3951,0,0,28020,0,0,28020,930,0,0,6842,7772,203,0,0,765,968,786,0,0,6098,6884,4309526,0,0,0,1345949,573827,1818623,0,119659,-119618,10744,-10744,113,-113,0,0,221284,-187234,50752,-17920,40815,-31263,2745,-1890,273060,-236076,36720,-21195,0,0,8177764,0,0,0,0,6,0,0,916179,916185,9093949,0,0,108585,2095,0,0,76413,4015,11184,378,52666,1652,316170,18912,26943,1041,143482,10131,0,0,68862,3101,23009,973,314,25,0,0,0,0,0,0,141985,4963,139683,2852,474405,10126,144803,3396,737789,24416,0,0,1070214,55045,153169,3909,36652,827,101255,2688,76237,3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102144,3549,0,0,0,0,0,0,4005964,157910,0,0,0,0,0,0,0,0,-119618,-10744,0,0,573827,-113,0,-236076,-21195,0,-187234,-17920,-31263,-1890
Scofield Manor,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,6951,7606,16735,36951,44350,8500,2862,90927,200325,0,12623,1570,3904,18097,0,0,18331,0,18331,0,0,0,0,36428,0,0,2411,0,0,0,0,0,0,0,46097,635,0,49143,50,50,46,40,0,0,0,589,15204,0,15793,329,0,16122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953528,0,0,0,0,0,74547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028075,0,0,0,0,390,0,0,350736,351126,2379201,0,0,91062,2080,0,0,102573,3971,0,0,0,0,0,0,0,0,59135,4106,0,0,47499,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84014,2081,0,0,64533,2015,0,0,443597,19833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892413,36216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seabury Health Center,CCNH   ,2020,339208,0,0,0,0,0,0,0,0,339208,339208,0,0,0,0,0,0,0,2086,0,0,16390,18476,40178,24622,138385,40594,2597,71293,317669,0,994568,0,322148,1316716,0,0,0,0,0,0,0,0,0,1316716,239,0,39371,3530,0,0,0,0,0,0,15253,130607,0,189000,72,72,66,43,4019,6172,0,2980,0,7919,21090,15,46,21151,5290,0,0,20325,25615,401,0,0,1315,1716,6680,0,0,13220,19900,3754224,-1920749,0,0,1843180,248618,2533521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458794,0,0,0,0,24714,0,0,248777,273491,6732285,94936,490,105312,1612,0,0,56035,1958,0,0,0,0,476010,32824,20069,578,201453,14199,19491,283,66571,2868,0,0,34079,2057,0,0,104889,8308,0,0,119533,2775,196892,3906,1024809,23714,149300,2910,391274,21953,0,0,1307140,122988,0,0,0,0,0,0,113545,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56041,1953,0,0,276048,8681,0,0,4813427,259149,0,0,0,0,0,0,0,0,0,0,-1920749,0,248618,0,0,0,0,0,0,0,0,0
Seabury Health Center,RCH    ,2020,103647,0,0,0,0,0,0,0,0,103647,103647,0,0,0,0,0,0,0,969,0,0,3522,4491,14167,12421,62683,15922,1278,26891,133362,0,405515,0,125507,531022,0,0,0,0,0,0,0,0,0,531022,18,0,3047,5488,0,0,0,0,0,0,10013,3600,0,22166,36,36,27,26,0,7780,0,1223,0,366,9369,524,18,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319319,-1092011,0,0,0,0,571355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798663,246,0,0,0,8425,0,2334,46480,57485,1856148,18487,96,50878,1081,0,0,27866,1331,0,0,0,0,177913,11683,6255,180,81496,5659,5956,86,24805,1109,0,0,35255,2179,0,0,32049,2538,0,0,23277,541,34716,762,55823,1918,11554,225,50592,3718,0,0,349651,35079,0,0,0,0,0,0,100612,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4337,151,0,0,40656,1485,0,0,1132178,74129,0,0,0,0,0,0,0,0,0,0,-1092011,0,0,0,0,0,0,0,0,0,0,0
Seacrest Retirement Center,RCH    ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
